name,description,file_type,size,tags,created_at,course,lecturer,semester,content_type,week
African_History_Week12_slides.pptx,Slides for African History (Summer 2024) - Week 12 by Prof. Mensah,pptx,40133632,"['summer-2024', 'mensah', 'slides', 'african history', 'week-12']",2025-01-16T03:31:06,African History,Prof. Mensah,Summer 2024,slides,Week 12
Data_Structures_exam.pdf,Exam for Data Structures (Fall 2023) by Dr. Gadaafi,pdf,46269440,"['exam', 'gadaafi', 'data structures', 'fall-2023']",2024-05-05T22:01:44,Data Structures,Dr. Gadaafi,Fall 2023,exam,
IT_Fundamentals_exam.pdf,Exam for IT Fundamentals (Summer 2024) by Dr. Amoako,pdf,40130560,"['exam', 'it fundamentals', 'summer-2024', 'amoako']",2024-11-02T07:13:13,IT Fundamentals,Dr. Amoako,Summer 2024,exam,
Computer_Networks_Week11_slides.pptx,Slides for Computer Networks (Summer 2024) - Week 11 by Prof. Mensah,pptx,31329280,"['summer-2024', 'week-11', 'mensah', 'slides', 'computer networks']",2023-10-20T19:23:09,Computer Networks,Prof. Mensah,Summer 2024,slides,Week 11
Calculus_I_Week4_tutorial.pdf,Tutorial for Calculus I (Fall 2023) - Week 4 by Dr. Amoako,pdf,21715968,"['calculus i', 'fall-2023', 'week-4', 'tutorial', 'amoako']",2025-06-12T01:16:14,Calculus I,Dr. Amoako,Fall 2023,tutorial,Week 4
Calculus_I_readings.pdf,Readings for Calculus I (Summer 2024) by Dr. Amoako,pdf,45589504,"['readings', 'calculus i', 'summer-2024', 'amoako']",2025-01-19T21:03:58,Calculus I,Dr. Amoako,Summer 2024,readings,
Programming_Basics_Week7_tutorial.pdf,Tutorial for Programming Basics (Summer 2024) - Week 7 by Dr. Amoako,pdf,809984,"['summer-2024', 'week-7', 'programming basics', 'tutorial', 'amoako']",2023-09-16T00:05:15,Programming Basics,Dr. Amoako,Summer 2024,tutorial,Week 7
IT_Fundamentals_Week10_lecture_notes.pdf,Lecture notes for IT Fundamentals (Summer 2024) - Week 10 by Mrs. Nyarko,pdf,18176000,"['summer-2024', 'nyarko', 'it fundamentals', 'week-10', 'lecture-notes']",2023-12-13T20:28:13,IT Fundamentals,Mrs. Nyarko,Summer 2024,lecture notes,Week 10
Computer_Networks_assignments.docx,Assignments for Computer Networks (Summer 2024) by Dr. Gadaafi,docx,46931968,"['computer networks', 'summer-2024', 'gadaafi', 'assignments']",2024-02-28T00:00:09,Computer Networks,Dr. Gadaafi,Summer 2024,assignments,
Operating_Systems_Week3_lecture_notes.pdf,Lecture notes for Operating Systems (Summer 2024) - Week 3 by Prof. Mensah,pdf,49345536,"['summer-2024', 'mensah', 'operating systems', 'week-3', 'lecture-notes']",2024-04-16T05:08:13,Operating Systems,Prof. Mensah,Summer 2024,lecture notes,Week 3
Computer_Networks_Week2_slides.pptx,Slides for Computer Networks (Spring 2024) - Week 2 by Mrs. Nyarko,pptx,7801856,"['spring-2024', 'week-2', 'slides', 'nyarko', 'computer networks']",2025-03-23T16:51:31,Computer Networks,Mrs. Nyarko,Spring 2024,slides,Week 2
Calculus_I_assignments.docx,Assignments for Calculus I (Fall 2023) by Prof. Mensah,docx,23671808,"['calculus i', 'fall-2023', 'mensah', 'assignments']",2024-02-27T04:11:37,Calculus I,Prof. Mensah,Fall 2023,assignments,
IT_Fundamentals_solution.pdf,Solution for IT Fundamentals (Spring 2024) by Prof. Mensah,pdf,31304704,"['solution', 'it fundamentals', 'spring-2024', 'mensah']",2024-12-02T20:29:29,IT Fundamentals,Prof. Mensah,Spring 2024,solution,
African_History_readings.pdf,Readings for African History (Fall 2023) by Dr. Gadaafi,pdf,34912256,"['readings', 'gadaafi', 'african history', 'fall-2023']",2024-05-05T16:21:26,African History,Dr. Gadaafi,Fall 2023,readings,
Programming_Basics_exam.pdf,Exam for Programming Basics (Spring 2024) by Mrs. Nyarko,pdf,43633664,"['programming basics', 'spring-2024', 'exam', 'nyarko']",2023-10-31T09:00:04,Programming Basics,Mrs. Nyarko,Spring 2024,exam,
Calculus_I_Week2_tutorial.pdf,Tutorial for Calculus I (Fall 2023) - Week 2 by Mrs. Nyarko,pdf,34164736,"['calculus i', 'week-2', 'fall-2023', 'nyarko', 'tutorial']",2024-11-26T07:46:47,Calculus I,Mrs. Nyarko,Fall 2023,tutorial,Week 2
Calculus_I_solution.pdf,Solution for Calculus I (Summer 2024) by Prof. Mensah,pdf,10386432,"['solution', 'calculus i', 'summer-2024', 'mensah']",2024-04-20T21:45:53,Calculus I,Prof. Mensah,Summer 2024,solution,
African_History_Week1_slides.pptx,Slides for African History (Summer 2024) - Week 1 by Mrs. Nyarko,pptx,17569792,"['summer-2024', 'slides', 'nyarko', 'week-1', 'african history']",2024-12-26T05:14:03,African History,Mrs. Nyarko,Summer 2024,slides,Week 1
IT_Fundamentals_solution.pdf,Solution for IT Fundamentals (Summer 2024) by Dr. Gadaafi,pdf,36159488,"['it fundamentals', 'gadaafi', 'solution', 'summer-2024']",2024-12-11T17:12:12,IT Fundamentals,Dr. Gadaafi,Summer 2024,solution,
Calculus_I_exam.pdf,Exam for Calculus I (Fall 2023) by Dr. Amoako,pdf,11920384,"['exam', 'calculus i', 'fall-2023', 'amoako']",2023-12-14T02:24:25,Calculus I,Dr. Amoako,Fall 2023,exam,
Computer_Networks_Week3_slides.pptx,Slides for Computer Networks (Summer 2024) - Week 3 by Mrs. Nyarko,pptx,39997440,"['summer-2024', 'slides', 'nyarko', 'computer networks', 'week-3']",2024-05-04T02:06:56,Computer Networks,Mrs. Nyarko,Summer 2024,slides,Week 3
Operating_Systems_readings.pdf,Readings for Operating Systems (Summer 2024) by Prof. Mensah,pdf,8841216,"['readings', 'mensah', 'operating systems', 'summer-2024']",2024-04-25T09:47:45,Operating Systems,Prof. Mensah,Summer 2024,readings,
Programming_Basics_readings.pdf,Readings for Programming Basics (Fall 2023) by Dr. Gadaafi,pdf,17536000,"['programming basics', 'readings', 'gadaafi', 'fall-2023']",2025-06-02T12:02:02,Programming Basics,Dr. Gadaafi,Fall 2023,readings,
Data_Structures_assignments.docx,Assignments for Data Structures (Summer 2024) by Prof. Mensah,docx,19054592,"['mensah', 'summer-2024', 'data structures', 'assignments']",2024-07-20T20:09:05,Data Structures,Prof. Mensah,Summer 2024,assignments,
Programming_Basics_Week7_lecture_notes.pdf,Lecture notes for Programming Basics (Fall 2023) - Week 7 by Dr. Amoako,pdf,3132416,"['week-7', 'fall-2023', 'programming basics', 'amoako', 'lecture-notes']",2024-09-24T05:47:48,Programming Basics,Dr. Amoako,Fall 2023,lecture notes,Week 7
Programming_Basics_solution.pdf,Solution for Programming Basics (Fall 2023) by Mrs. Nyarko,pdf,32470016,"['programming basics', 'fall-2023', 'solution', 'nyarko']",2024-07-15T22:14:45,Programming Basics,Mrs. Nyarko,Fall 2023,solution,
Programming_Basics_solution.pdf,Solution for Programming Basics (Spring 2024) by Mrs. Nyarko,pdf,17609728,"['programming basics', 'spring-2024', 'solution', 'nyarko']",2024-09-06T14:59:27,Programming Basics,Mrs. Nyarko,Spring 2024,solution,
Programming_Basics_exam.pdf,Exam for Programming Basics (Fall 2023) by Dr. Amoako,pdf,756736,"['programming basics', 'fall-2023', 'amoako', 'exam']",2023-09-18T19:14:12,Programming Basics,Dr. Amoako,Fall 2023,exam,
Programming_Basics_Week2_tutorial.pdf,Tutorial for Programming Basics (Fall 2023) - Week 2 by Dr. Gadaafi,pdf,25004032,"['week-2', 'fall-2023', 'programming basics', 'gadaafi', 'tutorial']",2025-04-17T22:42:38,Programming Basics,Dr. Gadaafi,Fall 2023,tutorial,Week 2
Programming_Basics_exam.pdf,Exam for Programming Basics (Fall 2023) by Dr. Gadaafi,pdf,45529088,"['programming basics', 'gadaafi', 'exam', 'fall-2023']",2023-08-29T13:15:49,Programming Basics,Dr. Gadaafi,Fall 2023,exam,
Database_Systems_solution.pdf,Solution for Database Systems (Fall 2023) by Mrs. Nyarko,pdf,52092928,"['database systems', 'fall-2023', 'solution', 'nyarko']",2023-11-01T09:47:49,Database Systems,Mrs. Nyarko,Fall 2023,solution,
Computer_Networks_Week3_tutorial.pdf,Tutorial for Computer Networks (Summer 2024) - Week 3 by Dr. Amoako,pdf,49184768,"['summer-2024', 'computer networks', 'tutorial', 'week-3', 'amoako']",2025-01-25T01:14:53,Computer Networks,Dr. Amoako,Summer 2024,tutorial,Week 3
Operating_Systems_readings.pdf,Readings for Operating Systems (Summer 2024) by Dr. Gadaafi,pdf,24423424,"['readings', 'summer-2024', 'operating systems', 'gadaafi']",2023-09-03T00:31:53,Operating Systems,Dr. Gadaafi,Summer 2024,readings,
Data_Structures_exam.pdf,Exam for Data Structures (Fall 2023) by Dr. Amoako,pdf,16730112,"['amoako', 'fall-2023', 'data structures', 'exam']",2025-07-16T17:37:03,Data Structures,Dr. Amoako,Fall 2023,exam,
Operating_Systems_readings.pdf,Readings for Operating Systems (Spring 2024) by Dr. Amoako,pdf,16222208,"['readings', 'operating systems', 'amoako', 'spring-2024']",2024-03-28T02:00:24,Operating Systems,Dr. Amoako,Spring 2024,readings,
Programming_Basics_readings.pdf,Readings for Programming Basics (Summer 2024) by Mrs. Nyarko,pdf,4064256,"['programming basics', 'readings', 'summer-2024', 'nyarko']",2023-08-15T10:40:40,Programming Basics,Mrs. Nyarko,Summer 2024,readings,
Operating_Systems_Week2_lecture_notes.pdf,Lecture notes for Operating Systems (Spring 2024) - Week 2 by Dr. Amoako,pdf,38748160,"['spring-2024', 'week-2', 'operating systems', 'amoako', 'lecture-notes']",2025-02-07T14:34:10,Operating Systems,Dr. Amoako,Spring 2024,lecture notes,Week 2
African_History_Week3_lecture_notes.pdf,Lecture notes for African History (Fall 2023) - Week 3 by Dr. Amoako,pdf,34775040,"['lecture-notes', 'fall-2023', 'week-3', 'amoako', 'african history']",2025-06-05T14:36:26,African History,Dr. Amoako,Fall 2023,lecture notes,Week 3
Programming_Basics_exam.pdf,Exam for Programming Basics (Fall 2023) by Dr. Amoako,pdf,48700416,"['programming basics', 'fall-2023', 'amoako', 'exam']",2024-03-19T05:13:39,Programming Basics,Dr. Amoako,Fall 2023,exam,
Operating_Systems_Week3_slides.pptx,Slides for Operating Systems (Summer 2024) - Week 3 by Dr. Gadaafi,pptx,4367360,"['summer-2024', 'slides', 'operating systems', 'gadaafi', 'week-3']",2024-12-21T04:00:03,Operating Systems,Dr. Gadaafi,Summer 2024,slides,Week 3
Operating_Systems_Week1_lecture_notes.pdf,Lecture notes for Operating Systems (Spring 2024) - Week 1 by Dr. Gadaafi,pdf,659456,"['spring-2024', 'operating systems', 'week-1', 'gadaafi', 'lecture-notes']",2025-05-30T18:11:30,Operating Systems,Dr. Gadaafi,Spring 2024,lecture notes,Week 1
Data_Structures_Week2_slides.pptx,Slides for Data Structures (Summer 2024) - Week 2 by Mrs. Nyarko,pptx,13361152,"['summer-2024', 'week-2', 'data structures', 'slides', 'nyarko']",2023-11-18T11:41:18,Data Structures,Mrs. Nyarko,Summer 2024,slides,Week 2
Operating_Systems_solution.pdf,Solution for Operating Systems (Spring 2024) by Dr. Gadaafi,pdf,41392128,"['spring-2024', 'operating systems', 'solution', 'gadaafi']",2024-08-13T03:04:29,Operating Systems,Dr. Gadaafi,Spring 2024,solution,
Database_Systems_Week8_tutorial.pdf,Tutorial for Database Systems (Fall 2023) - Week 8 by Dr. Amoako,pdf,49567744,"['database systems', 'fall-2023', 'week-8', 'tutorial', 'amoako']",2024-04-20T15:40:18,Database Systems,Dr. Amoako,Fall 2023,tutorial,Week 8
Data_Structures_Week9_tutorial.pdf,Tutorial for Data Structures (Spring 2024) - Week 9 by Dr. Amoako,pdf,47977472,"['spring-2024', 'data structures', 'week-9', 'tutorial', 'amoako']",2025-07-22T11:43:01,Data Structures,Dr. Amoako,Spring 2024,tutorial,Week 9
Calculus_I_solution.pdf,Solution for Calculus I (Summer 2024) by Mrs. Nyarko,pdf,396288,"['calculus i', 'summer-2024', 'solution', 'nyarko']",2024-09-25T09:25:36,Calculus I,Mrs. Nyarko,Summer 2024,solution,
Computer_Networks_Week4_tutorial.pdf,Tutorial for Computer Networks (Summer 2024) - Week 4 by Dr. Gadaafi,pdf,20348928,"['summer-2024', 'computer networks', 'week-4', 'gadaafi', 'tutorial']",2024-09-23T15:58:03,Computer Networks,Dr. Gadaafi,Summer 2024,tutorial,Week 4
Operating_Systems_Week9_tutorial.pdf,Tutorial for Operating Systems (Summer 2024) - Week 9 by Mrs. Nyarko,pdf,27755520,"['summer-2024', 'week-9', 'nyarko', 'tutorial', 'operating systems']",2023-11-22T02:57:47,Operating Systems,Mrs. Nyarko,Summer 2024,tutorial,Week 9
IT_Fundamentals_Week6_slides.pptx,Slides for IT Fundamentals (Fall 2023) - Week 6 by Prof. Mensah,pptx,28000256,"['mensah', 'fall-2023', 'slides', 'week-6', 'it fundamentals']",2024-03-07T05:34:21,IT Fundamentals,Prof. Mensah,Fall 2023,slides,Week 6
Operating_Systems_solution.pdf,Solution for Operating Systems (Summer 2024) by Dr. Amoako,pdf,14879744,"['solution', 'operating systems', 'amoako', 'summer-2024']",2024-08-23T01:16:19,Operating Systems,Dr. Amoako,Summer 2024,solution,
Calculus_I_Week2_lecture_notes.pdf,Lecture notes for Calculus I (Summer 2024) - Week 2 by Prof. Mensah,pdf,26270720,"['calculus i', 'summer-2024', 'week-2', 'mensah', 'lecture-notes']",2023-12-08T14:22:57,Calculus I,Prof. Mensah,Summer 2024,lecture notes,Week 2
Data_Structures_Week6_slides.pptx,Slides for Data Structures (Spring 2024) - Week 6 by Dr. Gadaafi,pptx,5967872,"['spring-2024', 'data structures', 'slides', 'week-6', 'gadaafi']",2025-02-01T07:20:52,Data Structures,Dr. Gadaafi,Spring 2024,slides,Week 6
IT_Fundamentals_readings.pdf,Readings for IT Fundamentals (Fall 2023) by Dr. Amoako,pdf,29735936,"['readings', 'it fundamentals', 'fall-2023', 'amoako']",2024-05-21T22:46:03,IT Fundamentals,Dr. Amoako,Fall 2023,readings,
Operating_Systems_exam.pdf,Exam for Operating Systems (Summer 2024) by Dr. Amoako,pdf,22231040,"['exam', 'summer-2024', 'operating systems', 'amoako']",2024-06-27T21:58:56,Operating Systems,Dr. Amoako,Summer 2024,exam,
Programming_Basics_assignments.docx,Assignments for Programming Basics (Fall 2023) by Dr. Gadaafi,docx,11464704,"['programming basics', 'fall-2023', 'gadaafi', 'assignments']",2024-07-27T07:56:30,Programming Basics,Dr. Gadaafi,Fall 2023,assignments,
Calculus_I_exam.pdf,Exam for Calculus I (Summer 2024) by Prof. Mensah,pdf,38672384,"['exam', 'calculus i', 'summer-2024', 'mensah']",2023-12-31T15:44:59,Calculus I,Prof. Mensah,Summer 2024,exam,
Operating_Systems_Week5_tutorial.pdf,Tutorial for Operating Systems (Fall 2023) - Week 5 by Prof. Mensah,pdf,9097216,"['week-5', 'mensah', 'fall-2023', 'operating systems', 'tutorial']",2024-03-30T22:40:17,Operating Systems,Prof. Mensah,Fall 2023,tutorial,Week 5
Calculus_I_assignments.docx,Assignments for Calculus I (Fall 2023) by Dr. Amoako,docx,24236032,"['calculus i', 'fall-2023', 'amoako', 'assignments']",2023-10-07T23:05:39,Calculus I,Dr. Amoako,Fall 2023,assignments,
Data_Structures_solution.pdf,Solution for Data Structures (Fall 2023) by Mrs. Nyarko,pdf,49815552,"['solution', 'fall-2023', 'data structures', 'nyarko']",2024-05-30T09:24:31,Data Structures,Mrs. Nyarko,Fall 2023,solution,
Database_Systems_assignments.docx,Assignments for Database Systems (Spring 2024) by Dr. Amoako,docx,7989248,"['database systems', 'spring-2024', 'amoako', 'assignments']",2023-10-10T06:32:11,Database Systems,Dr. Amoako,Spring 2024,assignments,
Calculus_I_Week6_lecture_notes.pdf,Lecture notes for Calculus I (Summer 2024) - Week 6 by Prof. Mensah,pdf,13807616,"['calculus i', 'summer-2024', 'mensah', 'week-6', 'lecture-notes']",2024-07-31T02:42:00,Calculus I,Prof. Mensah,Summer 2024,lecture notes,Week 6
Database_Systems_Week9_lecture_notes.pdf,Lecture notes for Database Systems (Fall 2023) - Week 9 by Prof. Mensah,pdf,37903360,"['database systems', 'fall-2023', 'mensah', 'week-9', 'lecture-notes']",2025-05-04T05:30:15,Database Systems,Prof. Mensah,Fall 2023,lecture notes,Week 9
Operating_Systems_assignments.docx,Assignments for Operating Systems (Spring 2024) by Prof. Mensah,docx,9864192,"['mensah', 'operating systems', 'spring-2024', 'assignments']",2025-07-15T11:24:09,Operating Systems,Prof. Mensah,Spring 2024,assignments,
Programming_Basics_exam.pdf,Exam for Programming Basics (Summer 2024) by Prof. Mensah,pdf,41616384,"['programming basics', 'mensah', 'summer-2024', 'exam']",2024-01-30T20:15:25,Programming Basics,Prof. Mensah,Summer 2024,exam,
Computer_Networks_exam.pdf,Exam for Computer Networks (Spring 2024) by Mrs. Nyarko,pdf,30623744,"['computer networks', 'spring-2024', 'exam', 'nyarko']",2023-11-23T19:27:16,Computer Networks,Mrs. Nyarko,Spring 2024,exam,
Operating_Systems_solution.pdf,Solution for Operating Systems (Fall 2023) by Dr. Amoako,pdf,7413760,"['solution', 'operating systems', 'amoako', 'fall-2023']",2025-05-25T13:21:13,Operating Systems,Dr. Amoako,Fall 2023,solution,
IT_Fundamentals_solution.pdf,Solution for IT Fundamentals (Spring 2024) by Mrs. Nyarko,pdf,1149952,"['it fundamentals', 'spring-2024', 'solution', 'nyarko']",2024-09-23T00:54:08,IT Fundamentals,Mrs. Nyarko,Spring 2024,solution,
Data_Structures_assignments.docx,Assignments for Data Structures (Spring 2024) by Mrs. Nyarko,docx,24375296,"['spring-2024', 'data structures', 'assignments', 'nyarko']",2024-03-12T09:06:21,Data Structures,Mrs. Nyarko,Spring 2024,assignments,
Database_Systems_readings.pdf,Readings for Database Systems (Fall 2023) by Dr. Gadaafi,pdf,46418944,"['readings', 'database systems', 'gadaafi', 'fall-2023']",2023-10-02T11:32:25,Database Systems,Dr. Gadaafi,Fall 2023,readings,
African_History_exam.pdf,Exam for African History (Spring 2024) by Dr. Gadaafi,pdf,16962560,"['exam', 'gadaafi', 'african history', 'spring-2024']",2024-02-28T15:05:20,African History,Dr. Gadaafi,Spring 2024,exam,
Database_Systems_solution.pdf,Solution for Database Systems (Spring 2024) by Dr. Amoako,pdf,29097984,"['solution', 'database systems', 'spring-2024', 'amoako']",2025-05-03T08:35:09,Database Systems,Dr. Amoako,Spring 2024,solution,
Operating_Systems_readings.pdf,Readings for Operating Systems (Summer 2024) by Mrs. Nyarko,pdf,3422208,"['readings', 'summer-2024', 'operating systems', 'nyarko']",2024-06-13T16:31:46,Operating Systems,Mrs. Nyarko,Summer 2024,readings,
Computer_Networks_Week6_lecture_notes.pdf,Lecture notes for Computer Networks (Fall 2023) - Week 6 by Mrs. Nyarko,pdf,34516992,"['fall-2023', 'nyarko', 'computer networks', 'week-6', 'lecture-notes']",2024-09-14T08:39:04,Computer Networks,Mrs. Nyarko,Fall 2023,lecture notes,Week 6
Programming_Basics_readings.pdf,Readings for Programming Basics (Fall 2023) by Mrs. Nyarko,pdf,11373568,"['programming basics', 'readings', 'fall-2023', 'nyarko']",2024-02-07T09:02:22,Programming Basics,Mrs. Nyarko,Fall 2023,readings,
IT_Fundamentals_solution.pdf,Solution for IT Fundamentals (Spring 2024) by Dr. Gadaafi,pdf,52327424,"['it fundamentals', 'gadaafi', 'solution', 'spring-2024']",2023-08-14T04:06:36,IT Fundamentals,Dr. Gadaafi,Spring 2024,solution,
Database_Systems_assignments.docx,Assignments for Database Systems (Summer 2024) by Prof. Mensah,docx,31840256,"['database systems', 'summer-2024', 'mensah', 'assignments']",2025-05-17T13:14:04,Database Systems,Prof. Mensah,Summer 2024,assignments,
IT_Fundamentals_exam.pdf,Exam for IT Fundamentals (Spring 2024) by Dr. Gadaafi,pdf,7635968,"['exam', 'it fundamentals', 'gadaafi', 'spring-2024']",2023-09-15T18:08:38,IT Fundamentals,Dr. Gadaafi,Spring 2024,exam,
Calculus_I_Week2_lecture_notes.pdf,Lecture notes for Calculus I (Summer 2024) - Week 2 by Dr. Gadaafi,pdf,8381440,"['calculus i', 'summer-2024', 'week-2', 'gadaafi', 'lecture-notes']",2024-04-12T20:28:04,Calculus I,Dr. Gadaafi,Summer 2024,lecture notes,Week 2
African_History_exam.pdf,Exam for African History (Spring 2024) by Prof. Mensah,pdf,10777600,"['exam', 'mensah', 'spring-2024', 'african history']",2023-09-27T15:16:16,African History,Prof. Mensah,Spring 2024,exam,
African_History_Week10_tutorial.pdf,Tutorial for African History (Summer 2024) - Week 10 by Mrs. Nyarko,pdf,37668864,"['summer-2024', 'nyarko', 'tutorial', 'week-10', 'african history']",2025-04-19T07:53:36,African History,Mrs. Nyarko,Summer 2024,tutorial,Week 10
Computer_Networks_readings.pdf,Readings for Computer Networks (Summer 2024) by Prof. Mensah,pdf,17905664,"['computer networks', 'readings', 'mensah', 'summer-2024']",2024-12-31T20:33:37,Computer Networks,Prof. Mensah,Summer 2024,readings,
Database_Systems_Week6_slides.pptx,Slides for Database Systems (Spring 2024) - Week 6 by Mrs. Nyarko,pptx,786432,"['spring-2024', 'database systems', 'slides', 'nyarko', 'week-6']",2024-12-22T05:24:11,Database Systems,Mrs. Nyarko,Spring 2024,slides,Week 6
African_History_readings.pdf,Readings for African History (Fall 2023) by Dr. Amoako,pdf,46589952,"['amoako', 'readings', 'fall-2023', 'african history']",2023-08-05T01:36:55,African History,Dr. Amoako,Fall 2023,readings,
IT_Fundamentals_Week8_lecture_notes.pdf,Lecture notes for IT Fundamentals (Spring 2024) - Week 8 by Dr. Amoako,pdf,41057280,"['spring-2024', 'it fundamentals', 'week-8', 'amoako', 'lecture-notes']",2024-03-26T14:57:21,IT Fundamentals,Dr. Amoako,Spring 2024,lecture notes,Week 8
Computer_Networks_readings.pdf,Readings for Computer Networks (Spring 2024) by Dr. Amoako,pdf,46602240,"['computer networks', 'readings', 'spring-2024', 'amoako']",2025-05-02T10:32:45,Computer Networks,Dr. Amoako,Spring 2024,readings,
African_History_Week12_slides.pptx,Slides for African History (Summer 2024) - Week 12 by Mrs. Nyarko,pptx,10681344,"['summer-2024', 'slides', 'nyarko', 'african history', 'week-12']",2024-10-06T20:00:25,African History,Mrs. Nyarko,Summer 2024,slides,Week 12
Programming_Basics_exam.pdf,Exam for Programming Basics (Spring 2024) by Mrs. Nyarko,pdf,13273088,"['programming basics', 'spring-2024', 'exam', 'nyarko']",2025-02-14T23:45:06,Programming Basics,Mrs. Nyarko,Spring 2024,exam,
Programming_Basics_Week9_slides.pptx,Slides for Programming Basics (Summer 2024) - Week 9 by Dr. Amoako,pptx,17576960,"['summer-2024', 'slides', 'week-9', 'programming basics', 'amoako']",2025-07-24T09:57:14,Programming Basics,Dr. Amoako,Summer 2024,slides,Week 9
African_History_Week10_slides.pptx,Slides for African History (Summer 2024) - Week 10 by Dr. Gadaafi,pptx,15611904,"['summer-2024', 'slides', 'gadaafi', 'week-10', 'african history']",2023-09-19T15:34:44,African History,Dr. Gadaafi,Summer 2024,slides,Week 10
Operating_Systems_exam.pdf,Exam for Operating Systems (Summer 2024) by Prof. Mensah,pdf,46029824,"['exam', 'mensah', 'operating systems', 'summer-2024']",2025-01-16T04:21:49,Operating Systems,Prof. Mensah,Summer 2024,exam,
Computer_Networks_Week3_tutorial.pdf,Tutorial for Computer Networks (Fall 2023) - Week 3 by Dr. Gadaafi,pdf,47866880,"['fall-2023', 'computer networks', 'gadaafi', 'tutorial', 'week-3']",2025-05-04T17:40:05,Computer Networks,Dr. Gadaafi,Fall 2023,tutorial,Week 3
Calculus_I_Week12_tutorial.pdf,Tutorial for Calculus I (Spring 2024) - Week 12 by Prof. Mensah,pdf,9190400,"['calculus i', 'spring-2024', 'mensah', 'tutorial', 'week-12']",2024-02-12T11:29:59,Calculus I,Prof. Mensah,Spring 2024,tutorial,Week 12
Data_Structures_exam.pdf,Exam for Data Structures (Spring 2024) by Prof. Mensah,pdf,31049728,"['exam', 'mensah', 'spring-2024', 'data structures']",2025-02-18T03:57:01,Data Structures,Prof. Mensah,Spring 2024,exam,
Data_Structures_assignments.docx,Assignments for Data Structures (Summer 2024) by Dr. Gadaafi,docx,19875840,"['summer-2024', 'gadaafi', 'data structures', 'assignments']",2024-06-06T23:21:26,Data Structures,Dr. Gadaafi,Summer 2024,assignments,
African_History_assignments.docx,Assignments for African History (Spring 2024) by Prof. Mensah,docx,24427520,"['mensah', 'spring-2024', 'african history', 'assignments']",2024-11-30T05:27:03,African History,Prof. Mensah,Spring 2024,assignments,
African_History_solution.pdf,Solution for African History (Summer 2024) by Prof. Mensah,pdf,17642496,"['solution', 'mensah', 'summer-2024', 'african history']",2025-03-07T05:46:34,African History,Prof. Mensah,Summer 2024,solution,
Operating_Systems_Week8_tutorial.pdf,Tutorial for Operating Systems (Summer 2024) - Week 8 by Prof. Mensah,pdf,20941824,"['summer-2024', 'mensah', 'week-8', 'operating systems', 'tutorial']",2024-02-25T21:27:33,Operating Systems,Prof. Mensah,Summer 2024,tutorial,Week 8
Computer_Networks_solution.pdf,Solution for Computer Networks (Spring 2024) by Dr. Gadaafi,pdf,17930240,"['computer networks', 'gadaafi', 'solution', 'spring-2024']",2023-10-14T22:56:37,Computer Networks,Dr. Gadaafi,Spring 2024,solution,
Operating_Systems_readings.pdf,Readings for Operating Systems (Summer 2024) by Mrs. Nyarko,pdf,35080192,"['readings', 'summer-2024', 'operating systems', 'nyarko']",2025-03-17T05:22:17,Operating Systems,Mrs. Nyarko,Summer 2024,readings,
African_History_Week6_slides.pptx,Slides for African History (Spring 2024) - Week 6 by Mrs. Nyarko,pptx,34323456,"['spring-2024', 'slides', 'nyarko', 'week-6', 'african history']",2023-10-19T01:49:28,African History,Mrs. Nyarko,Spring 2024,slides,Week 6
Programming_Basics_solution.pdf,Solution for Programming Basics (Spring 2024) by Mrs. Nyarko,pdf,21749760,"['programming basics', 'spring-2024', 'solution', 'nyarko']",2023-11-22T02:29:25,Programming Basics,Mrs. Nyarko,Spring 2024,solution,
Database_Systems_exam.pdf,Exam for Database Systems (Spring 2024) by Dr. Gadaafi,pdf,15148032,"['exam', 'database systems', 'gadaafi', 'spring-2024']",2024-03-05T12:01:28,Database Systems,Dr. Gadaafi,Spring 2024,exam,
Calculus_I_Week7_lecture_notes.pdf,Lecture notes for Calculus I (Spring 2024) - Week 7 by Prof. Mensah,pdf,51103744,"['calculus i', 'week-7', 'spring-2024', 'mensah', 'lecture-notes']",2024-06-17T07:35:10,Calculus I,Prof. Mensah,Spring 2024,lecture notes,Week 7
Computer_Networks_solution.pdf,Solution for Computer Networks (Spring 2024) by Mrs. Nyarko,pdf,22291456,"['computer networks', 'spring-2024', 'solution', 'nyarko']",2023-09-25T19:15:30,Computer Networks,Mrs. Nyarko,Spring 2024,solution,
African_History_solution.pdf,Solution for African History (Summer 2024) by Mrs. Nyarko,pdf,50046976,"['solution', 'summer-2024', 'african history', 'nyarko']",2025-06-15T03:34:56,African History,Mrs. Nyarko,Summer 2024,solution,
Calculus_I_assignments.docx,Assignments for Calculus I (Summer 2024) by Dr. Amoako,docx,8124416,"['calculus i', 'summer-2024', 'amoako', 'assignments']",2023-11-15T00:10:51,Calculus I,Dr. Amoako,Summer 2024,assignments,
Database_Systems_Week4_tutorial.pdf,Tutorial for Database Systems (Summer 2024) - Week 4 by Prof. Mensah,pdf,48094208,"['summer-2024', 'database systems', 'mensah', 'week-4', 'tutorial']",2025-02-03T09:55:25,Database Systems,Prof. Mensah,Summer 2024,tutorial,Week 4
Database_Systems_exam.pdf,Exam for Database Systems (Summer 2024) by Dr. Amoako,pdf,18417664,"['exam', 'database systems', 'summer-2024', 'amoako']",2025-02-17T15:51:05,Database Systems,Dr. Amoako,Summer 2024,exam,
